This list contains all games supported by FB Alpha.

5812 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| md_madagsc3	|  	| Madagascar 3 (Rus)					| md_dinotale	| 199?	| <unknown>	| Sega Megadrive| 					|
| md_madden94	|  	| Madden NFL '94 (Euro, USA)				| 		| 1994	| Electronic Art| Sega Megadrive| 					|
| md_madden95	|  	| Madden NFL 95 (Euro, USA)				| 		| 1994	| Electronic Art| Sega Megadrive| 					|
| md_madden96	|  	| Madden NFL 96 (Euro, USA)				| 		| 1995	| Electronic Art| Sega Megadrive| 					|
| md_madden97	|  	| Madden NFL 97 (Euro, USA)				| 		| 1997	| Electronic Art| Sega Megadrive| 					|
| md_madden98	|  	| Madden NFL 98 (USA)					| 		| 1997	| Electronic Art| Sega Megadrive| 					|
| md_madoumon	|  	| Madou Monogatari I (Jpn)				| 		| 1996	| Compile	| Sega Megadrive| 					|
| sgx_granzort	|  	| Madou Ou Granzort					| 		| 1990	| Hudson	| SuperGrafx	| 					|
| md_mafia	|  	| Mafia (Rus)						| md_dicktr	| 199?	| <unknown>	| Sega Megadrive| 					|
| mbrush	|  	| Magic Brush						| crush		| 1981	| bootleg	| Pac-man	| 					|
| magicbub	|  	| Magic Bubble						| 		| 199?	| Yun Sung	| Yun Sung 16 Bi| 					|
| magicbuba	|  	| Magic Bubble (Adult version)				| magicbub	| 199?	| Yun Sung	| Yun Sung 16 Bi| 					|
| md_mbubble	|  	| Magic Bubble (Pirate)					| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| mswordj	|  	| Magic Sword (23.06.1990 Japan)			| msword	| 1990	| Capcom	| CPS1		| 					|
| mswordr1	|  	| Magic Sword - heroic fantasy (23.06.1990 other country| msword	| 1990	| Capcom	| CPS1		| 					|
| msword	|  	| Magic Sword - heroic fantasy (25.07.1990 other country| 		| 1990	| Capcom	| CPS1		| 					|
| mswordu	|  	| Magic Sword - heroic fantasy (25.07.1990 USA)		| msword	| 1990	| Capcom	| CPS1		| 					|
| mcatadv	|  	| Magical Cat Adventure					| 		| 1993	| Wintechno	| LINDA		| 					|
| mcatadvj	|  	| Magical Cat Adventure (Japan)				| mcatadv	| 1993	| Wintechno	| LINDA		| 					|
| tg_magchase	|  	| Magical Chase						| 		| 1991	| NEC		| TurboGrafx 16	| 					|
| pce_magchase	|  	| Magical Chase						| 		| 1991	| Palsoft	| PC Engine	| 					|
| mgcrystlj	|  	| Magical Crystals (Japan, 92/01/13)			| mgcrystl	| 1991	| Kaneko (Atlus | Kaneko16	| 					|
| mgcrystlo	|  	| Magical Crystals (World, 91/12/10)			| mgcrystl	| 1991	| Kaneko	| Kaneko16	| 					|
| mgcrystl	|  	| Magical Crystals (World, 92/01/10)			| 		| 1991	| Kaneko	| Kaneko16	| 					|
| magdrop	|  	| Magical Drop (Japan, Version 1.1, 1995.06.21)		| chainrec	| 1995	| Data East	| Simple 156	| 					|
| magdrop2	|  	| Magical Drop II					| 		| 1996	| Data East Corp| Neo Geo MVS	| 					|
| magdrop3	|  	| Magical Drop III					| 		| 1997	| Data East Corp| Neo Geo MVS	| 					|
| magdropp	|  	| Magical Drop Plus 1 (Japan, Version 2.1, 1995.09.12)	| chainrec	| 1995	| Data East	| Simple 156	| 					|
| md_magichat	|  	| Magical Hat no Buttobi Turbo! Daibouken (Jpn)		| 		| 1990	| Sega		| Sega Megadrive| 					|
| md_mtaruru	|  	| Magical Taruruuto-kun (Jpn)				| 		| 1992	| Sega		| Sega Megadrive| 					|
| maglordh	|  	| Magician Lord (NGH-005)				| maglord	| 1990	| Alpha Denshi C| Neo Geo MVS	| 					|
| maglord	|  	| Magician Lord (NGM-005)				| 		| 1990	| Alpha Denshi C| Neo Geo MVS	| 					|
| md_magist16	|  	| Magistr 16 (Rus)					| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| ttmahjng	|  	| Mahjong						| 		| 1980	| Taito		| Route 16	| 					|
| md_mahjongc	|  	| Mahjong Cop Ryuu - Shiro Ookami no Yabou (Jpn)	| 		| 1989	| Sega		| Sega Megadrive| 					|
| mjgtaste	|  	| Mahjong G-Taste					| 		| 2002	| Psikyo	| PS5V2		| 					|
| mgakuen	|  	| Mahjong Gakuen					| 		| 1988	| Yuga		| Miscellaneous	| 					|
| pce_mjgakuen	|  	| Mahjong Gakuen - Touma Soushirou Toujou		| 		| 1990	| Face		| PC Engine	| 					|
| mgakuen2	|  	| Mahjong Gakuen 2 Gakuen-chou no Fukushuu		| 		| 1989	| Face		| Miscellaneous	| 					|
| pce_mjgakmld	|  	| Mahjong Gakuen Mild - Touma Soushirou Toujou		| 		| 1990	| Face		| PC Engine	| 					|
| pce_mjgakmld1	|  	| Mahjong Gakuen Mild - Touma Soushirou Toujou (Alt)	| pce_mjgakmld	| 1990	| Face		| PC Engine	| 					|
| pce_mjgokusp	|  	| Mahjong Gokuu Special					| 		| 1990	| Sunsoft	| PC Engine	| 					|
| pce_mjkaiser	|  	| Mahjong Haou Den - Kaiser's Quest			| 		| 1992	| UPL		| PC Engine	| 					|
| hotgmcki	|  	| Mahjong Hot Gimmick Integral (Japan)			| 		| 2001	| Psikyo	| PS4		| 					|
| mahretsu	|  	| Mahjong Kyo Retsuden (NGM-004)(NGH-004)		| 		| 1990	| SNK		| Neo Geo MVS	| 					|
| mjnquest	|  	| Mahjong Quest (Japan)					| 		| 1990	| Taito Corporat| Taito-F2	| 					|
| mjnquestb	|  	| Mahjong Quest (No Nudity)				| mjnquest	| 1990	| Taito Corporat| Taito-F2	| 					|
| pce_mjwars	|  	| Mahjong Shikyaku Retsuden - Mahjong Wars		| 		| 1990	| Nihon Bussan	| PC Engine	| 					|
| mahoudai	|  	| Mahou Daisakusen (Japan)				| sstriker	| 1993	| Raizing	| Toaplan GP9001| 					|
| mstadium	|  	| Main Stadium (Japan ver. 4)				| bottom9	| 1989	| Konami	| GX891		| 					|
| pce_mikkoku	|  	| Maison Ikkoku						| 		| 1989	| Micro Cabin	| PC Engine	| 					|
| majest12	|  	| Majestic Twelve - The Space Invaders Part IV (Japan)	| ssi		| 1990	| Taito Corporat| Taito-F2	| 					|
| pce_wataru	|  	| Majin Eiyuu Den Wataru				| 		| 1988	| Hudson	| PC Engine	| 					|
| mjleague	|  	| Major League						| 		| 1985	| Sega		| System 16A	| 					|
| majtitlej	|  	| Major Title (Japan)					| majtitle	| 1990	| Irem		| M84		| 					|
| majtitle	|  	| Major Title (World)					| 		| 1990	| Irem		| M84		| 					|
| majtitl2j	|  	| Major Title 2 (Japan)					| majtitl2	| 1992	| Irem		| M92		| Imperfect sound and graphics		|
| majtitl2	|  	| Major Title 2 (World)					| 		| 1992	| Irem		| M92		| Imperfect sound and graphics		|
| majuu		|  	| Majuu no Ohkoku					| devilw	| 1987	| Konami	| GX687		| 					|
| pce_makaihak	|  	| Makai Hakken Den Shada				| 		| 1989	| Data East	| PC Engine	| 					|
| pce_makaipri	|  	| Makai Prince Dorabocchan				| 		| 1990	| Naxat		| PC Engine	| 					|
| makaimurc	|  	| Makai-Mura (Japan revision C)				| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| makaimurg	|  	| Makai-Mura (Japan revision G)				| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| makaimur	|  	| Makai-Mura (Japan)					| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| maketrax	|  	| Make Trax (set 1)					| crush		| 1981	| [Kural] (Willi| Pac-man	| 					|
| maketrxb	|  	| Make Trax (set 2)					| crush		| 1981	| [Kural] (Willi| Pac-man	| 					|
| pce_makyoden	|  	| Makyou Densetsu					| 		| 1988	| Victor Interac| PC Engine	| 					|
| makyosen	| D NW	| Makyou Senshi (Japan)					| gondo		| 1987	| Data East Corp| DEC8		| Broken inputs				|
| md_mamono	|  	| Mamono Hunter Youko - Dai 7 no Keishou (Jpn)		| 		| 1991	| NCS		| Sega Megadrive| 					|
| mangchi	|  	| Mang-Chi						| 		| 2000	| Afega		| NMK16		| 					|
| pce_maniacpw	|  	| Maniac Pro Wres - Asu Heno Tatakai			| 		| 1990	| Hudson	| PC Engine	| 					|
| maniacsp	|  	| Maniac Square (prototype)				| maniacsq	| 1996	| Gaelco	| Miscellaneous	| 					|
| manybloc	|  	| Many Block						| 		| 1991	| Bee-Oh	| NMK16		| 					|
| md_maouren	|  	| Maou Renjishi (Jpn)					| md_mysticf	| 1991	| Taito		| Sega Megadrive| 					|
| md_marble	|  	| Marble Madness (Euro, USA)				| 		| 1993	| Electronic Art| Sega Megadrive| 					|
| marineb	|  	| Marine Boy						| 		| 1982	| Orca		| Miscellaneous	| 					|
| mariner	|  	| Mariner						| 		| 1981	| Armenip	| Galaxian	| 					|
| md_mario3	|  	| Mario 3 Vokrug Sveta (Rus)				| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_mario4	|  	| Mario 4 - Kosmicheskaya Odissyeya (Rus)		| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_andretti	|  	| Mario Andretti Racing (Euro, USA)			| 		| 1994	| Electronic Art| Sega Megadrive| 					|
| md_mariolh	|  	| Mario Lemieux Hockey (Euro, USA)			| 		| 1991	| Sega		| Sega Megadrive| 					|
| markham	|  	| Markham						| 		| 1983	| Sun Electronic| Miscellaneous	| 					|
| md_marko	|  	| Marko's Magic Football (Euro)				| 		| 1994	| Domark	| Sega Megadrive| 					|
| md_markop	|  	| Marko's Magic Football (Euro, Prototype)		| md_marko	| 1994	| Domark	| Sega Megadrive| 					|
| md_markou	|  	| Marko's Magic Football (USA)				| md_marko	| 1994	| Domark	| Sega Megadrive| 					|
| mars		|  	| Mars							| 		| 1981	| Artic		| Galaxian	| 					|
| mmatrixj	|  	| Mars Matrix (000412 Japan)				| mmatrix	| 2000	| Capcom / Takum| CPS2		| 					|
| mmatrixd	|  	| Mars Matrix (000412 USA Phoenix Edition)		| mmatrix	| 2000	| bootleg	| CPS2		| 					|
| mmatrix	|  	| Mars Matrix (000412 USA)				| 		| 2000	| Capcom / Takum| CPS2		| 					|
| md_marsup	|  	| Marsupilami (Euro)					| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_marsupu	|  	| Marsupilami (USA)					| md_marsup	| 1995	| Sega		| Sega Megadrive| 					|
| martmastc102	|  	| Martial Masters (V102, 101, 101, China)		| martmast	| 2001	| IGS		| PolyGameMaster| 					|
| martmastc	|  	| Martial Masters (V104, 102, 101, China)		| martmast	| 2001	| IGS		| PolyGameMaster| 					|
| martmast	|  	| Martial Masters (V104, 102, 102, USA)			| 		| 2001	| IGS		| PolyGameMaster| 					|
| md_marvlandj	|  	| Marvel Land (Jpn)					| md_talmit	| 1991	| Namcot	| Sega Megadrive| 					|
| md_marvland	|  	| Marvel Land (USA)					| md_talmit	| 1991	| Namcot	| Sega Megadrive| 					|
| msha		|  	| Marvel Super Heroes (951024 Asia)			| msh		| 1995	| Capcom	| CPS2		| 					|
| msh		|  	| Marvel Super Heroes (951024 Euro)			| 		| 1995	| Capcom	| CPS2		| 					|
| mshjr1	|  	| Marvel Super Heroes (951024 Japan)			| msh		| 1995	| Capcom	| CPS2		| 					|
| mshud		|  	| Marvel Super Heroes (951024 USA Phoenix Edition)	| msh		| 1995	| bootleg	| CPS2		| 					|
| mshu		|  	| Marvel Super Heroes (951024 USA)			| msh		| 1995	| Capcom	| CPS2		| 					|
| mshb		|  	| Marvel Super Heroes (951117 Brazil)			| msh		| 1995	| Capcom	| CPS2		| 					|
| mshh		|  	| Marvel Super Heroes (951117 Hispanic)			| msh		| 1995	| Capcom	| CPS2		| 					|
| mshj		|  	| Marvel Super Heroes (951117 Japan)			| msh		| 1995	| Capcom	| CPS2		| 					|
| mshvsfa1	|  	| Marvel Super Heroes vs Street Fighter (970620 Asia)	| mshvsf	| 1997	| Capcom	| CPS2		| 					|
| mshvsfa	|  	| Marvel Super Heroes vs Street Fighter (970625 Asia)	| mshvsf	| 1997	| Capcom	| CPS2		| 					|
| mshvsfb1	|  	| Marvel Super Heroes vs Street Fighter (970625 Brazil)	| mshvsf	| 1997	| Capcom	| CPS2		| 					|
| mshvsf	|  	| Marvel Super Heroes vs Street Fighter (970625 Euro)	| 		| 1997	| Capcom	| CPS2		| 					|
| mshvsfh	|  	| Marvel Super Heroes vs Street Fighter (970625 Hispanic| mshvsf	| 1997	| Capcom	| CPS2		| 					|
| mshvsfj2	|  	| Marvel Super Heroes vs Street Fighter (970625 Japan)	| mshvsf	| 1997	| Capcom	| CPS2		| 					|
| mshvsfu1d	|  	| Marvel Super Heroes vs Street Fighter (970625 USA Phoe| mshvsf	| 1997	| bootleg	| CPS2		| 					|
| mshvsfu1	|  	| Marvel Super Heroes vs Street Fighter (970625 USA)	| mshvsf	| 1997	| Capcom	| CPS2		| 					|
| mshvsfj1	|  	| Marvel Super Heroes vs Street Fighter (970702 Japan)	| mshvsf	| 1997	| Capcom	| CPS2		| 					|
| mshvsfj	|  	| Marvel Super Heroes vs Street Fighter (970707 Japan)	| mshvsf	| 1997	| Capcom	| CPS2		| 					|
| mshvsfb	|  	| Marvel Super Heroes vs Street Fighter (970827 Brazil)	| mshvsf	| 1997	| Capcom	| CPS2		| 					|
| mshvsfu	|  	| Marvel Super Heroes vs Street Fighter (970827 USA)	| mshvsf	| 1997	| Capcom	| CPS2		| 					|
| mvscur1	|  	| Marvel vs Capcom - clash of super heroes (971222 USA)	| mvsc		| 1998	| Capcom	| CPS2		| 					|
| mvscar1	|  	| Marvel vs Capcom - clash of super heroes (980112 Asia)| mvsc		| 1998	| Capcom	| CPS2		| 					|
| mvscr1	|  	| Marvel vs Capcom - clash of super heroes (980112 Euro)| mvsc		| 1998	| Capcom	| CPS2		| 					|
| mvscjr1	|  	| Marvel vs Capcom - clash of super heroes (980112 Japan| mvsc		| 1998	| Capcom	| CPS2		| 					|
| mvsca		|  	| Marvel vs Capcom - clash of super heroes (980123 Asia)| mvsc		| 1998	| Capcom	| CPS2		| 					|
| mvscb		|  	| Marvel vs Capcom - clash of super heroes (980123 Brazi| mvsc		| 1998	| Capcom	| CPS2		| 					|
| mvsc		|  	| Marvel vs Capcom - clash of super heroes (980123 Euro)| 		| 1998	| Capcom	| CPS2		| 					|
| mvsch		|  	| Marvel vs Capcom - clash of super heroes (980123 Hispa| mvsc		| 1998	| Capcom	| CPS2		| 					|
| mvscj		|  	| Marvel vs Capcom - clash of super heroes (980123 Japan| mvsc		| 1998	| Capcom	| CPS2		| 					|
| mvscud	|  	| Marvel vs Capcom - clash of super heroes (980123 USA P| mvsc		| 1998	| bootleg	| CPS2		| 					|
| mvscu		|  	| Marvel vs Capcom - clash of super heroes (980123 USA)	| mvsc		| 1998	| Capcom	| CPS2		| 					|
| md_franken	|  	| Mary Shelley's Frankenstein (USA)			| 		| 1994	| Sony Imagesoft| Sega Megadrive| 					|
| kamenrid	|  	| Masked Riders Club Battle Race			| 		| 1993	| Toei / Banpres| Seta		| 					|
| md_mastermj	|  	| Master of Monsters (Jpn)				| md_masterm	| 1991	| Toshiba EMI	| Sega Megadrive| 					|
| md_masterm	|  	| Master of Monsters (USA)				| 		| 1991	| Renovation	| Sega Megadrive| 					|
| masterwj	|  	| Master of Weapon (Japan)				| masterw	| 1989	| Taito Corporat| Taito B System| Imperfect graphics			|
| md_mweapon	|  	| Master of Weapon (Jpn)				| 		| 1991	| Taito		| Sega Megadrive| 					|
| masterwu	|  	| Master of Weapon (US)					| masterw	| 1989	| Taito America | Taito B System| Imperfect graphics			|
| masterw	|  	| Master of Weapon (World)				| 		| 1989	| Taito Corporat| Taito B System| Imperfect graphics			|
| matchit2	|  	| Match It II						| 		| 1993	| Tamtex	| M90		| 					|
| md_maten	|  	| Maten no Soumetsu (Jpn)				| 		| 1993	| Kodansha	| Sega Megadrive| 					|
| md_mathblst	|  	| Math Blaster - Episode 1 (USA)			| 		| 1994	| Davidson & Ass| Sega Megadrive| 					|
| matrimbl	|  	| Matrimelee / Shin Gouketsuji Ichizoku Toukon (bootleg)| matrim	| 2002	| bootleg	| Neo Geo MVS	| 					|
| matrim	|  	| Matrimelee / Shin Gouketsuji Ichizoku Toukon (NGM-2660| 		| 2002	| Noise Factory | Neo Geo MVS	| 					|
| mofflott	|  	| Maze of Flott (Japan)					| 		| 1989	| Taito Corporat| Taito Misc	| 					|
| md_mazinsaga	|  	| Mazin Saga (Asia)					| md_mazinwar	| 1993	| Sega		| Sega Megadrive| 					|
| md_mazinsagj	|  	| Mazin Saga (Jpn, Kor)					| md_mazinwar	| 1993	| Sega		| Sega Megadrive| 					|
| md_mazinsagu	|  	| Mazin Saga - Mutant Fighter (USA)			| md_mazinwar	| 1993	| Vic Tokai	| Sega Megadrive| 					|
| md_mazinwar	|  	| Mazin Wars (Euro)					| 		| 1993	| Sega		| Sega Megadrive| 					|
| mazingerj	|  	| Mazinger Z (Japan, ver. 94/06/27)			| mazinger	| 1994	| Banpresto / Dy| Cave		| 					|
| mazinger	|  	| Mazinger Z (World, ver. 94/06/27)			| 		| 1994	| Banpresto / Dy| Cave		| 					|
| md_mcdonald	|  	| McDonald's Treasure Land Adventure (Euro)		| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_mcdonaldj	|  	| McDonald's Treasure Land Adventure (Jpn)		| md_mcdonald	| 1993	| Sega		| Sega Megadrive| 					|
| md_mcdonaldjp	|  	| McDonald's Treasure Land Adventure (Jpn, Prototype)	| md_mcdonald	| 1993	| Sega		| Sega Megadrive| 					|
| md_mcdonaldu	|  	| McDonald's Treasure Land Adventure (USA)		| md_mcdonald	| 1993	| Sega		| Sega Megadrive| 					|
| md_medalc	|  	| Medal City (Jpn, SegaNet)				| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_meganser	|  	| Mega Anser (Jpn)					| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| megablstj	|  	| Mega Blast (Japan)					| megablst	| 1989	| Taito Corporat| Taito-F2	| 					|
| megablstu	|  	| Mega Blast (US)					| megablst	| 1989	| Taito America | Taito-F2	| 					|
| megablst	|  	| Mega Blast (World)					| 		| 1989	| Taito Corporat| Taito-F2	| 					|
| md_megabomb	|  	| Mega Bomberman (Euro, Kor)				| 		| 1994	| Sega		| Sega Megadrive| 					|
| md_megabombu	|  	| Mega Bomberman (USA)					| md_megabomb	| 1994	| Sega		| Sega Megadrive| 					|
| md_megabm8	|  	| Mega Bomberman - 8 Player Demo			| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_megaga10	|  	| Mega Games 10 (Bra)					| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_megaga2	|  	| Mega Games 2 (Euro)					| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_megaga3	|  	| Mega Games 3 (Euro, Asia)				| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_megaga61	|  	| Mega Games 6 Vol. 1 (Euro)				| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_megaga62	|  	| Mega Games 6 Vol. 2 (Euro)				| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_megaga63	|  	| Mega Games 6 Vol. 3 (Euro)				| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_megaga1	|  	| Mega Games I (Euro)					| 		| 1992	| Sega		| Sega Megadrive| 					|
| megamana	|  	| Mega Man - the power battle (951006 Asia)		| megaman	| 1995	| Capcom	| CPS1		| 					|
| megaman	|  	| Mega Man - the power battle (951006 USA)		| 		| 1995	| Capcom	| CPS1		| 					|
| mmancp2u	|  	| Mega Man - The Power Battle (951006 USA, SAMPLE Versio| megaman	| 1999	| Capcom	| CPS2		| 					|
| md_megaman	|  	| Mega Man - The Wily Wars (Euro)			| 		| 1994	| Capcom	| Sega Megadrive| 					|
| megaman2a	|  	| Mega Man 2 - the power fighters (960708 Asia)		| megaman2	| 1996	| Capcom	| CPS2		| 					|
| megamn2d	|  	| Mega Man 2 - the power fighters (960708 USA Phoenix Ed| megaman2	| 1996	| bootleg	| CPS2		| 					|
| megaman2	|  	| Mega Man 2 - the power fighters (960708 USA)		| 		| 1996	| Capcom	| CPS2		| 					|
| megaman2h	|  	| Mega Man 2 - the power fighters (960712 Hispanic)	| megaman2	| 1996	| Capcom	| CPS2		| 					|
| md_megaswiv	|  	| Mega SWIV (Euro)					| 		| 1994	| Time Warner In| Sega Megadrive| 					|
| md_megaswivb	|  	| Mega SWIV (Euro, Pirate)				| md_megaswiv	| 1994	| Time Warner In| Sega Megadrive| 					|
| md_megaturr	|  	| Mega Turrican (Euro)					| 		| 1994	| Sony Imagesoft| Sega Megadrive| 					|
| md_megaturru	|  	| Mega Turrican (USA)					| md_megaturr	| 1994	| Data East	| Sega Megadrive| 					|
| mtwins	|  	| Mega Twins (chiki chiki boys 900619 etc)		| 		| 1990	| Capcom	| CPS1		| 					|
| md_megalo1	|  	| Mega-Lo-Mania (Euro)					| md_megalo	| 1992	| Virgin Games	| Sega Megadrive| 					|
| md_megalo	|  	| Mega-Lo-Mania (Euro, v1.1)				| 		| 1992	| Virgin Games	| Sega Megadrive| 					|
| md_megalof	|  	| Mega-Lo-Mania (Fra)					| md_megalo	| 1992	| Virgin Games	| Sega Megadrive| 					|
| md_megaloj	|  	| Mega-Lo-Mania (Jpn)					| md_megalo	| 1993	| CRI		| Sega Megadrive| 					|
| megadon	|  	| Megadon						| 		| 1982	| Epos Corporati| EPOS Tristar	| 					|
| md_megamind	|  	| MegaMind (Jpn, SegaNet)				| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_meganet	|  	| MegaNet (Bra)						| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_megapanl	|  	| MegaPanel (Jpn)					| 		| 1990	| Namcot	| Sega Megadrive| 					|
| md_megatrax	|  	| MegaTrax (Jpn)					| md_quadchal	| 1991	| Namcot	| Sega Megadrive| 					|
| meijinsn	|  	| Meijinsen						| 		| 1986	| SNK Electronic| Miscellaneous	| 					|
| kikcubic	|  	| Meikyu Jima (Japan)					| 		| 1988	| Irem		| Miscellaneous	| 					|
| meikyuh	|  	| Meikyuu Hunter G (Japan, set 1)			| ghostb	| 1987	| Data East Corp| DEC8		| 					|
| meikyuha	|  	| Meikyuu Hunter G (Japan, set 2)			| ghostb	| 1987	| Data East Corp| DEC8		| 					|
| md_menacer	|  	| Menacer 6-Game Cartridge (Euro, USA)			| 		| 1992	| Sega		| Sega Megadrive| 					|
| md_menghu	|  	| Meng Huan Shui Guo Pan - 777 Casino (Chi)		| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| mercs		|  	| Mercs (900302 etc)					| 		| 1990	| Capcom	| CPS1		| 					|
| mercsur1	|  	| Mercs (900302 USA)					| mercs		| 1990	| Capcom	| CPS1		| 					|
| mercsu	|  	| Mercs (900608 USA)					| mercs		| 1990	| Capcom	| CPS1		| 					|
| md_mercs	|  	| Mercs (Euro, USA) ~ Senjou no Ookami II (Jpn)		| 		| 1991	| Sega		| Sega Megadrive| 					|
| pce_mesopot	|  	| Mesopotamia						| 		| 1991	| Atlus		| PC Engine	| 					|
| metafox	|  	| Meta Fox						| 		| 1989	| Seta		| Seta		| Imperfect inputs			|
| metalbj	|  	| Metal Black (Japan)					| metalb	| 1991	| Taito Corporat| Taito-F2	| 					|
| metalb	|  	| Metal Black (World)					| 		| 1991	| Taito Corporat| Taito-F2	| 					|
| md_metalfng	|  	| Metal Fangs (Jpn)					| 		| 1993	| Victor Interac| Sega Megadrive| 					|
| md_mgs	|  	| Metal Gear Solid (Rus)				| md_crkdown	| 199?	| Glorysun	| Sega Megadrive| 					|
| metlsavr	|  	| Metal Saver						| 		| 1994	| First Amusemen| Miscellaneous	| 					|
| mslug		|  	| Metal Slug - Super Vehicle-001			| 		| 1996	| Nazca		| Neo Geo MVS	| 					|
| mslug2	|  	| Metal Slug 2 - Super Vehicle-001/II (NGM-2410) (NGH-24| 		| 1998	| SNK		| Neo Geo MVS	| 					|
| mslug3h	|  	| Metal Slug 3 (NGH-2560)				| mslug3	| 2000	| SNK		| Neo Geo MVS	| 					|
| mslug3	|  	| Metal Slug 3 (NGM-2560)				| 		| 2000	| SNK		| Neo Geo MVS	| 					|
| mslug4h	|  	| Metal Slug 4 (NGH-2630)				| mslug4	| 2002	| Mega		| Neo Geo MVS	| 					|
| mslug4	|  	| Metal Slug 4 (NGM-2630)				| 		| 2002	| Mega		| Neo Geo MVS	| 					|
| ms4plus	|  	| Metal Slug 4 Plus (bootleg)				| mslug4	| 2002	| bootleg	| Neo Geo MVS	| 					|
| mslug5b	|  	| Metal Slug 5 (bootleg)				| mslug5	| 2003	| bootleg	| Neo Geo MVS	| 					|
| ms5pcb	|  	| Metal Slug 5 (JAMMA PCB)				| 		| 2003	| SNK Playmore	| Neo Geo MVS	| 					|
| mslug5h	|  	| Metal Slug 5 (NGH-2680)				| mslug5	| 2003	| SNK Playmore	| Neo Geo MVS	| 					|
| mslug5	|  	| Metal Slug 5 (NGM-2680)				| 		| 2003	| SNK Playmore	| Neo Geo MVS	| 					|
| ms5plus	|  	| Metal Slug 5 Plus (bootleg)				| mslug5	| 2003	| bootleg	| Neo Geo MVS	| 					|
| mslug3b6	|  	| Metal Slug 6 (Metal Slug 3 bootleg)			| mslug3	| 2000	| bootleg	| Neo Geo MVS	| 					|
| mslugx	|  	| Metal Slug X - Super Vehicle-001 (NGM-2500)(NGH-2500)	| 		| 1999	| SNK		| Neo Geo MVS	| 					|
| pce_metlstok	|  	| Metal Stoker						| 		| 1991	| Face		| PC Engine	| 					|
| metmqstr	|  	| Metamoqester (International)				| 		| 1995	| Banpresto / Pa| Cave		| 					|
| metrocrs	|  	| Metro-Cross (set 1)					| 		| 1985	| Namco		| Miscellaneous	| 					|
| metrocrsa	|  	| Metro-Cross (set 2)					| metrocrs	| 1985	| Namco		| Miscellaneous	| 					|
| mwalkbl	|  	| Michael Jackson's Moonwalker (bootleg)		| mwalk		| 1990	| bootleg	| System 18	| 					|
| md_mwalk1	|  	| Michael Jackson's Moonwalker (World)			| md_mwalk	| 1990	| Sega		| Sega Megadrive| 					|
| md_mwalk	|  	| Michael Jackson's Moonwalker (World, Rev. A)		| 		| 1990	| Sega		| Sega Megadrive| 					|
| md_mickmack	|  	| Mick & Mack as the Global Gladiators (USA)		| md_globglad	| 1992	| Virgin Games	| Sega Megadrive| 					|
| md_mickmackp	|  	| Mick & Mack as the Global Gladiators (USA, Prototype)	| md_globglad	| 1992	| Virgin Games	| Sega Megadrive| 					|
| md_mmania	|  	| Mickey Mania - The Timeless Adventures of Mickey Mouse| 		| 1994	| Sony Imagesoft| Sega Megadrive| 					|
| md_mmaniaj	|  	| Mickey Mania - The Timeless Adventures of Mickey Mouse| md_mmania	| 1995	| Sega		| Sega Megadrive| 					|
| md_mmaniau	|  	| Mickey Mania - The Timeless Adventures of Mickey Mouse| md_mmania	| 1994	| Sony Imagesoft| Sega Megadrive| 					|
| md_mmaniaup	|  	| Mickey Mania - The Timeless Adventures of Mickey Mouse| md_mmania	| 1994	| Sony Imagesoft| Sega Megadrive| 					|
| md_mickeyuc	|  	| Mickey's Ultimate Challenge (USA)			| 		| 1994	| Hi Tech Expres| Sega Megadrive| 					|
| md_micromacc	|  	| Micro Machines (Can)					| md_micromac	| 1993	| Codemasters	| Sega Megadrive| 					|
| md_micromac	|  	| Micro Machines (Euro, USA)				| 		| 1993	| Codemasters	| Sega Megadrive| 					|
| md_micromacb	|  	| Micro Machines (Euro, USA, Alt 2)			| md_micromac	| 1993	| Codemasters	| Sega Megadrive| 					|
| md_micromaca	|  	| Micro Machines (Euro, USA, Alt)			| md_micromac	| 1993	| Codemasters	| Sega Megadrive| 					|
